Data_Venda,ID_Subcategoria,ID_Cidade,ID,Custo_UnitArio,Preco_Unitario,Quantidade,Valor_Desconto
2017-10-01,17,510,200710013CS510,117.21,229.9,8,0.0
2017-10-01,4,586,200710011CS428,91.95,199.95,8,319.92
2017-10-01,4,586,200710011CS428,91.95,199.95,4,159.96
2017-10-01,17,510,200710013CS510,112.14,219.95,26,0.0
2017-10-01,17,510,200710013CS510,112.14,219.95,8,0.0
2017-10-01,17,510,200710013CS510,188.13,369.0,18,0.0
2017-10-01,17,510,200710013CS510,152.9,299.9,10,0.0
2017-10-01,6,537,20071001114657,13.1,25.69,1,0.0
2017-10-01,6,435,20071001723927,13.1,25.69,1,5.138
2017-10-01,6,570,20071001723207,13.1,25.69,1,0.0
2017-10-01,6,610,20071001715947,13.1,25.69,1,0.0
2017-10-01,9,586,200710011CS428,216.12,469.97,1,93.994
2017-10-01,10,586,200710011CS428,58.36,126.9,1,25.38
2017-10-01,6,517,20071001723757,13.1,25.69,1,5.138
2017-10-01,1,610,20071001715947,30.58,59.99,1,0.0
2017-10-01,13,510,200710012CS510,169.69,369.0,6,0.0
2017-10-01,13,510,200710012CS510,162.64,319.0,6,0.0
2017-10-01,15,510,200710013CS510,166.2,326.0,6,0.0
2017-10-01,18,510,200710013CS510,50.47,99.0,6,0.0
2017-10-01,9,510,200710012CS510,61.17,119.99,6,0.0
2017-10-01,15,510,200710013CS510,321.44,699.0,6,0.0
2017-10-01,9,510,200710012CS510,160.93,349.95,6,0.0
2017-10-01,9,510,200710012CS510,216.12,469.97,6,0.0
2017-10-01,10,510,200710012CS510,35.18,69.0,2,0.0
2017-10-01,15,510,200710013CS510,430.38,1299.0,18,0.0
2017-10-01,17,510,200710013CS510,137.6,269.9,18,0.0
2017-10-01,18,510,200710013CS510,271.35,819.0,18,0.0
2017-10-01,15,510,200710013CS510,376.63,819.0,6,0.0
2017-10-01,15,510,200710013CS510,275.46,599.0,6,0.0
2017-10-01,15,510,200710013CS510,171.3,336.0,11,0.0
2017-10-01,9,510,200710012CS510,61.17,119.99,3,0.0
2017-10-01,6,662,20071001722706,13.1,25.69,1,5.138
2017-10-01,9,450,200710012CS450,101.97,200.0,5,0.0
2017-10-01,9,450,200710012CS450,86.67,169.99,3,0.0
2017-10-01,10,506,200710013CS506,58.36,126.9,1,25.38
2017-10-01,9,506,200710013CS506,216.12,469.97,1,93.994
2017-10-01,19,506,200710013CS506,459.4,999.0,4,799.2
2017-10-01,19,506,200710013CS506,87.37,190.0,5,190.0
2017-10-01,19,506,200710013CS506,254.4,499.0,10,998.0
2017-10-01,19,506,200710013CS506,116.75,229.0,19,870.2
2017-10-01,19,506,200710013CS506,70.87,139.0,1,27.8
2017-10-01,19,506,200710013CS506,459.4,999.0,6,1198.8
2017-10-01,20,549,200710013CS549,40.28,79.0,9,0.0
2017-10-01,20,549,200710013CS549,46.39,91.0,2,0.0
2017-10-01,20,549,200710013CS549,73.58,160.0,6,0.0
2017-10-01,20,549,200710013CS549,78.19,236.0,6,0.0
2017-10-01,6,478,200710011CS478,18.65,40.55,1,0.0
2017-10-01,6,478,200710011CS478,34.36,67.4,1,0.0
2017-10-01,9,478,200710011CS478,216.12,469.97,1,0.0
2017-10-01,6,478,200710011CS478,18.65,40.55,6,0.0
2017-10-01,6,478,200710011CS478,34.36,67.4,5,0.0
2017-10-01,10,478,200710011CS478,58.36,126.9,1,0.0
2017-10-01,19,516,200710013CS516,55.57,109.0,1,0.0
2017-10-01,19,516,200710013CS516,70.87,139.0,5,0.0
2017-10-01,19,516,200710013CS516,321.44,699.0,18,0.0
2017-10-01,19,516,200710013CS516,62.95,190.0,2,0.0
2017-10-01,19,516,200710013CS516,254.4,499.0,6,0.0
2017-10-01,19,516,200710013CS516,760.38,2295.0,6,0.0
2017-10-01,19,516,200710013CS516,116.75,229.0,18,0.0
2017-10-01,19,516,200710013CS516,254.4,499.0,12,0.0
2017-10-01,19,519,200710013CS519,70.87,139.0,2,0.0
2017-10-01,1,497,20071001721130,30.58,59.99,1,11.998
2017-10-01,19,519,200710013CS519,70.87,139.0,5,0.0
2017-10-01,19,519,200710013CS519,55.57,109.0,5,0.0
2017-10-01,1,519,20071001713150,30.58,59.99,1,0.0
2017-10-01,6,519,20071001713150,13.1,25.69,1,0.0
2017-10-01,6,584,20071001218120,13.1,25.69,1,0.0
2017-10-01,6,530,20071001629380,13.1,25.69,1,5.138
2017-10-01,6,497,20071001721130,13.1,25.69,1,5.138
2017-10-01,19,519,200710013CS519,116.75,229.0,6,0.0
2017-10-01,6,457,200710011CS457,34.36,67.4,6,0.0
2017-10-01,19,519,200710013CS519,321.44,699.0,6,0.0
2017-10-01,19,519,200710013CS519,827.97,2499.0,6,0.0
2017-10-01,19,519,200710013CS519,459.4,999.0,12,0.0
2017-10-01,6,457,200710011CS457,18.65,40.55,5,0.0
2017-10-01,6,457,200710011CS457,18.65,40.55,1,0.0
2017-10-01,19,519,200710013CS519,760.38,2295.0,12,0.0
2017-10-01,19,519,200710013CS519,321.44,699.0,12,0.0
2017-10-01,6,694,20071001719209,13.1,25.69,1,0.0
2017-10-01,6,471,20071001714019,13.1,25.69,1,0.0
2017-10-01,6,560,20071001315349,13.1,25.69,1,0.0
2017-10-01,6,584,20071001215539,13.1,25.69,1,0.0
2017-10-01,6,599,20071001821229,13.1,25.69,1,0.0
2017-10-01,9,449,200710012CS449,128.76,279.99,8,447.984
2017-10-01,9,449,200710012CS449,216.12,469.97,10,939.94
2017-10-01,6,662,20071001526229,13.1,25.69,1,5.138
2017-10-01,1,584,20071001215539,30.58,59.99,1,0.0
2017-10-02,6,682,20071002719648,13.1,25.69,1,0.0
2017-10-02,6,665,20071002215748,13.1,25.69,1,0.0
2017-10-02,6,447,20071002723948,13.1,25.69,1,5.138
2017-10-02,6,643,20071002717448,13.1,25.69,1,0.0
2017-10-02,6,642,20071002823508,13.1,25.69,1,0.0
2017-10-02,6,549,20071002713078,13.1,25.69,1,0.0
2017-10-02,1,682,20071002719648,30.58,59.99,1,0.0
2017-10-02,1,533,20071002726228,30.58,59.99,1,11.998
2017-10-02,1,662,20071002724018,30.58,59.99,1,11.998
2017-10-02,6,662,20071002724018,13.1,25.69,1,5.138
2017-10-02,6,533,20071002726228,13.1,25.69,1,5.138
2017-10-02,1,549,20071002713078,30.58,59.99,1,0.0
2017-10-02,10,510,200710025CS510,58.36,126.9,1,0.0
2017-10-02,13,510,200710022CS510,137.14,269.0,1,0.0
2017-10-02,10,510,200710028CS510,58.36,126.9,1,0.0
2017-10-02,9,510,200710028CS510,216.12,469.97,1,0.0
2017-10-02,9,510,200710025CS510,216.12,469.97,1,0.0
2017-10-02,15,510,200710023CS510,166.2,326.0,1,0.0
2017-10-02,1,692,20071002714857,30.58,59.99,1,0.0
2017-10-02,6,692,20071002714857,13.1,25.69,1,0.0
2017-10-02,6,573,20071002718497,13.1,25.69,1,0.0
2017-10-02,6,619,20071002720307,13.1,25.69,1,0.0
2017-10-02,6,569,20071002716037,13.1,25.69,1,5.138
2017-10-02,6,576,20071002725647,13.1,25.69,1,5.138
2017-10-02,6,647,20071002718927,13.1,25.69,1,0.0
2017-10-02,9,510,200710022CS510,86.67,169.99,1,0.0
2017-10-02,9,510,200710022CS510,216.12,469.97,6,0.0
2017-10-02,15,510,200710023CS510,430.38,1299.0,6,0.0
2017-10-02,18,510,200710023CS510,82.32,179.0,12,0.0
2017-10-02,10,510,200710022CS510,50.13,109.0,6,0.0
2017-10-02,13,510,200710022CS510,169.69,369.0,6,0.0
2017-10-02,18,510,200710023CS510,271.35,819.0,6,0.0
2017-10-02,9,510,200710022CS510,216.12,469.97,12,0.0
2017-10-02,17,510,200710023CS510,188.13,369.0,18,0.0
2017-10-02,17,510,200710023CS510,117.21,229.9,9,0.0
2017-10-02,17,510,200710023CS510,188.13,369.0,18,0.0
2017-10-02,13,510,200710022CS510,132.05,259.0,5,0.0
2017-10-02,18,510,200710023CS510,50.47,99.0,3,0.0
2017-10-02,18,510,200710023CS510,65.77,129.0,3,0.0
2017-10-02,6,511,20071002215846,13.1,25.69,1,0.0
2017-10-02,6,584,20071002718966,13.1,25.69,1,0.0
2017-10-02,6,469,20071002718596,13.1,25.69,1,0.0
2017-10-02,6,525,20071002126956,13.1,25.69,1,5.138
2017-10-02,1,511,20071002215846,30.58,59.99,1,0.0
2017-10-02,1,584,20071002718966,30.58,59.99,1,0.0
2017-10-02,6,497,20071002720866,13.1,25.69,1,5.138
2017-10-02,6,539,20071002728875,13.1,25.69,1,5.138
2017-10-02,6,665,20071002421295,13.1,25.69,1,0.0
2017-10-02,19,525,200710023CS525,70.87,139.0,4,111.2
2017-10-02,19,525,200710023CS525,87.37,190.0,4,152.0
2017-10-02,6,553,20071002713135,13.1,25.69,1,0.0
2017-10-02,6,470,20071002711945,13.1,25.69,1,0.0
2017-10-02,6,511,20071002720085,13.1,25.69,1,0.0
2017-10-02,6,571,20071002718875,13.1,25.69,1,0.0
2017-10-02,19,525,200710023CS525,116.75,229.0,9,412.2
2017-10-02,19,525,200710023CS525,760.38,2295.0,5,2295.0
2017-10-02,19,525,200710023CS525,55.57,109.0,1,21.8
2017-10-02,9,450,200710022CS450,86.67,169.99,1,0.0
2017-10-02,19,525,200710023CS525,254.4,499.0,6,598.8
2017-10-02,1,525,200710023CS525,30.58,59.99,1,11.998
2017-10-02,19,525,200710023CS525,459.4,999.0,14,2797.2
2017-10-02,6,525,200710023CS525,13.1,25.69,1,5.138
2017-10-02,19,525,200710023CS525,55.57,109.0,1,21.8
2017-10-02,19,506,200710023CS506,70.87,139.0,4,111.2
2017-10-02,10,506,200710023CS506,58.36,126.9,1,25.38
2017-10-02,19,506,200710023CS506,459.4,999.0,2,399.6
2017-10-02,20,549,200710023CS549,52.0,102.0,3,0.0
2017-10-02,9,549,200710023CS549,216.12,469.97,1,0.0
2017-10-02,10,549,200710023CS549,58.36,126.9,1,0.0
2017-10-02,20,549,200710023CS549,73.12,159.0,6,0.0
2017-10-02,20,549,200710023CS549,40.28,79.0,4,0.0
2017-10-02,1,478,200710021CS478,35.72,77.68,10,0.0
2017-10-02,6,478,200710021CS478,18.65,40.55,1,0.0
2017-10-02,1,478,200710021CS478,30.58,59.99,5,0.0
2017-10-02,1,478,200710021CS478,35.72,77.68,2,0.0
2017-10-02,19,516,200710023CS516,62.95,190.0,1,0.0
2017-10-02,19,516,200710023CS516,254.4,499.0,24,0.0
2017-10-02,19,516,200710023CS516,116.75,229.0,12,0.0
2017-10-02,19,516,200710023CS516,321.44,699.0,6,0.0
2017-10-02,19,516,200710023CS516,459.4,999.0,6,0.0
2017-10-02,1,644,20071002829150,30.58,59.99,1,0.0
2017-10-02,1,472,20071002628070,30.58,59.99,1,0.0
2017-10-02,1,694,20071002718530,30.58,59.99,1,0.0
2017-10-02,9,519,200710023CS519,216.12,469.97,1,0.0
2017-10-02,1,503,20071002721860,30.58,59.99,1,11.998
2017-10-02,6,503,20071002721860,13.1,25.69,1,5.138
2017-10-02,6,443,20071002718770,13.1,25.69,1,0.0
2017-10-02,6,472,20071002628070,13.1,25.69,1,0.0
2017-10-02,6,644,20071002829150,13.1,25.69,1,0.0
2017-10-02,6,571,20071002719000,13.1,25.69,1,0.0
2017-10-02,6,694,20071002718530,13.1,25.69,1,0.0
2017-10-02,19,519,200710023CS519,70.87,139.0,1,0.0
2017-10-02,19,519,200710023CS519,254.4,499.0,6,0.0
2017-10-02,19,519,200710023CS519,254.4,499.0,6,0.0
2017-10-02,19,519,200710023CS519,321.44,699.0,6,0.0
2017-10-02,19,519,200710023CS519,321.44,699.0,6,0.0
2017-10-02,19,519,200710023CS519,321.44,699.0,6,0.0
2017-10-02,19,519,200710023CS519,70.87,139.0,6,0.0
2017-10-02,19,519,200710023CS519,321.44,699.0,12,0.0
2017-10-02,10,519,200710023CS519,58.36,126.9,1,0.0
2017-10-02,19,519,200710023CS519,760.38,2295.0,12,0.0
2017-10-02,19,519,200710023CS519,116.75,229.0,6,0.0
2017-10-02,19,519,200710023CS519,116.75,229.0,6,0.0
2017-10-02,6,580,20071002718809,13.1,25.69,1,0.0
2017-10-02,6,632,20071002713639,13.1,25.69,1,0.0
2017-10-02,6,653,20071002718659,13.1,25.69,1,0.0
2017-10-02,6,570,20071002224359,13.1,25.69,1,0.0
2017-10-02,9,449,200710022CS449,160.93,349.95,4,279.96
2017-10-02,9,449,200710022CS449,160.93,349.95,8,559.92
2017-10-02,6,493,20071002215579,13.1,25.69,1,0.0
2017-10-02,1,653,20071002718659,30.58,59.99,1,0.0
2017-10-03,6,469,20071003518398,13.1,25.69,1,0.0
2017-10-03,9,510,200710036CS510,216.12,469.97,1,0.0
2017-10-03,10,510,200710036CS510,58.36,126.9,1,0.0
2017-10-03,18,510,200710033CS510,70.87,139.0,5,0.0
2017-10-03,18,510,200710033CS510,50.47,99.0,9,0.0
2017-10-03,6,487,20071003715647,13.1,25.69,1,0.0
2017-10-03,6,573,20071003720757,13.1,25.69,1,0.0
2017-10-03,1,765,20071003726987,30.58,59.99,1,11.998
2017-10-03,6,765,20071003726987,13.1,25.69,1,5.138
2017-10-03,15,510,200710033CS510,166.2,326.0,4,0.0
2017-10-03,13,510,200710032CS510,229.47,499.0,6,0.0
2017-10-03,18,510,200710033CS510,287.92,869.0,6,0.0
2017-10-03,15,510,200710033CS510,321.44,699.0,6,0.0
2017-10-03,18,510,200710033CS510,30.08,59.0,6,0.0
2017-10-03,15,510,200710033CS510,376.63,819.0,6,0.0
2017-10-03,13,510,200710032CS510,151.3,329.0,12,0.0
2017-10-03,9,510,200710032CS510,128.76,279.99,6,0.0
2017-10-03,15,510,200710033CS510,348.58,758.0,6,0.0
2017-10-03,6,583,20071003223786,13.1,25.69,1,0.0
2017-10-03,6,677,20071003811936,13.1,25.69,1,0.0
2017-10-03,6,479,20071003721696,13.1,25.69,1,0.0
2017-10-03,6,505,20071003723456,13.1,25.69,1,0.0
2017-10-03,6,475,20071003723006,13.1,25.69,1,0.0
2017-10-03,6,580,20071003628186,13.1,25.69,1,0.0
2017-10-03,6,706,20071003215806,13.1,25.69,1,0.0
2017-10-03,1,475,20071003723006,30.58,59.99,1,0.0
2017-10-03,1,479,20071003721696,30.58,59.99,1,0.0
2017-10-03,1,706,20071003215806,30.58,59.99,1,0.0
2017-10-03,6,478,20071003719976,13.1,25.69,1,0.0
2017-10-03,6,702,20071003724106,13.1,25.69,1,5.138
2017-10-03,1,505,20071003723456,30.58,59.99,1,0.0
2017-10-03,6,542,20071003727315,13.1,25.69,1,5.138
2017-10-03,1,509,20071003819105,30.58,59.99,1,0.0
2017-10-03,19,525,200710033CS525,321.44,699.0,9,1258.2
2017-10-03,6,470,20071003719145,13.1,25.69,1,0.0
2017-10-03,6,691,20071003722345,13.1,25.69,1,0.0
2017-10-03,6,509,20071003819105,13.1,25.69,1,0.0
2017-10-03,19,525,200710033CS525,70.87,139.0,2,55.6
2017-10-03,10,450,200710032CS450,58.36,126.9,1,0.0
2017-10-03,9,450,200710032CS450,216.12,469.97,1,0.0
2017-10-03,9,450,200710032CS450,86.67,169.99,1,0.0
2017-10-03,19,525,200710033CS525,87.37,190.0,1,38.0
2017-10-03,19,525,200710033CS525,827.97,2499.0,6,2998.8
2017-10-03,19,525,200710033CS525,87.37,190.0,6,228.0
2017-10-03,20,559,200710033CS559,67.6,147.0,6,0.0
2017-10-03,20,559,200710033CS559,46.39,91.0,3,0.0
2017-10-03,20,559,200710033CS559,73.12,159.0,18,0.0
2017-10-03,20,559,200710033CS559,53.34,116.0,6,0.0
2017-10-03,20,559,200710033CS559,72.56,219.0,6,0.0
2017-10-03,20,559,200710033CS559,62.54,136.0,6,0.0
2017-10-03,13,475,200710032CS475,111.65,219.0,11,0.0
2017-10-03,15,475,200710033CS475,166.2,326.0,3,0.0
2017-10-03,17,475,200710033CS475,117.21,229.9,11,0.0
2017-10-03,17,475,200710033CS475,137.63,269.95,7,0.0
2017-10-03,10,475,200710032CS475,33.65,66.0,5,0.0
2017-10-03,17,475,200710033CS475,112.14,219.95,7,0.0
2017-10-03,15,475,200710033CS475,163.15,320.0,3,0.0
2017-10-03,9,475,200710034CS475,216.12,469.97,1,0.0
2017-10-03,9,475,200710038CS475,216.12,469.97,1,0.0
2017-10-03,10,475,200710034CS475,58.36,126.9,1,0.0
2017-10-03,13,475,200710032CS475,132.05,259.0,1,0.0
2017-10-03,13,475,200710032CS475,157.54,309.0,30,0.0
2017-10-03,17,475,200710033CS475,137.6,269.9,14,0.0
2017-10-03,20,549,200710033CS549,75.87,229.0,6,0.0
2017-10-03,18,475,200710033CS475,50.47,99.0,6,0.0
2017-10-03,13,475,200710032CS475,169.69,369.0,6,0.0
2017-10-03,20,549,200710033CS549,72.56,219.0,6,0.0
2017-10-03,20,549,200710033CS549,75.54,228.0,6,0.0
2017-10-03,20,549,200710033CS549,67.6,147.0,6,0.0
2017-10-03,13,475,200710032CS475,169.69,369.0,6,0.0
2017-10-03,13,475,200710032CS475,132.05,259.0,6,0.0
2017-10-03,15,475,200710033CS475,430.38,1299.0,6,0.0
2017-10-03,20,549,200710033CS549,53.34,116.0,12,0.0
2017-10-03,13,475,200710032CS475,142.24,279.0,6,0.0
2017-10-03,15,475,200710033CS475,275.46,599.0,6,0.0
2017-10-03,15,475,200710033CS475,275.46,599.0,6,0.0
2017-10-03,6,478,200710031CS478,17.45,37.95,3,0.0
2017-10-03,19,520,200710033CS520,254.4,499.0,4,0.0
2017-10-03,6,478,200710031CS478,18.65,40.55,7,0.0
2017-10-03,1,478,200710031CS478,30.58,59.99,8,0.0
2017-10-03,19,520,200710033CS520,760.38,2295.0,12,0.0
2017-10-03,1,478,200710031CS478,99.14,299.23,6,0.0
2017-10-03,19,520,200710033CS520,321.44,699.0,6,0.0
2017-10-03,19,520,200710033CS520,254.4,499.0,6,0.0
2017-10-03,19,520,200710033CS520,459.4,999.0,6,0.0
2017-10-03,19,516,200710033CS516,760.38,2295.0,6,0.0
2017-10-03,19,516,200710033CS516,254.4,499.0,8,0.0
2017-10-03,19,516,200710033CS516,70.87,139.0,1,0.0
2017-10-03,19,516,200710033CS516,321.44,699.0,6,0.0
2017-10-03,19,516,200710033CS516,116.75,229.0,6,0.0
2017-10-03,19,516,200710033CS516,254.4,499.0,6,0.0
2017-10-03,6,562,20071003719400,13.1,25.69,1,0.0
2017-10-03,6,674,20071003228450,13.1,25.69,1,5.138
2017-10-03,1,706,20071003718270,30.58,59.99,1,0.0
2017-10-03,6,519,20071003716690,13.1,25.69,1,0.0
2017-10-03,6,619,20071003723340,13.1,25.69,1,0.0
2017-10-03,6,468,20071003215730,13.1,25.69,1,0.0
2017-10-03,6,706,20071003718270,13.1,25.69,1,0.0
2017-10-03,1,519,20071003716690,30.58,59.99,1,0.0
2017-10-03,6,457,200710031CS457,13.1,25.69,7,0.0
2017-10-03,6,457,200710031CS457,22.05,47.95,2,0.0
2017-10-03,19,519,200710033CS519,459.4,999.0,12,0.0
2017-10-03,6,457,200710031CS457,13.1,25.69,5,0.0
2017-10-03,1,562,20071003719400,30.58,59.99,1,0.0
2017-10-03,19,519,200710033CS519,55.57,109.0,11,0.0
2017-10-03,19,519,200710033CS519,70.87,139.0,7,0.0
2017-10-03,6,507,20071003823579,13.1,25.69,1,0.0
2017-10-03,6,559,20071003215939,13.1,25.69,1,0.0
2017-10-03,6,443,20071003723499,13.1,25.69,1,0.0
2017-10-03,6,490,20071003824489,13.1,25.69,1,0.0
2017-10-03,6,637,20071003725019,13.1,25.69,1,0.0
2017-10-03,6,549,20071003718189,13.1,25.69,1,0.0
2017-10-04,6,471,20071004726918,13.1,25.69,1,0.0
2017-10-04,6,562,20071004723548,13.1,25.69,1,0.0
2017-10-04,6,634,20071004216348,13.1,25.69,1,0.0
2017-10-04,6,443,20071004723698,13.1,25.69,1,0.0
2017-10-04,6,584,20071004719548,13.1,25.69,1,0.0
2017-10-04,1,471,20071004726918,30.58,59.99,1,0.0
2017-10-04,1,562,20071004723548,30.58,59.99,1,0.0
2017-10-04,1,634,20071004216348,30.58,59.99,1,0.0
2017-10-04,6,608,20071004724188,13.1,25.69,1,5.138
2017-10-04,1,443,20071004723698,30.58,59.99,1,0.0
2017-10-04,13,510,200710042CS510,101.46,199.0,1,0.0
2017-10-04,1,706,20071004821967,30.58,59.99,1,0.0
2017-10-04,1,597,20071004719727,30.58,59.99,1,0.0
2017-10-04,17,510,200710043CS510,188.13,369.0,18,0.0
2017-10-04,18,510,200710043CS510,29.82,90.0,1,0.0
2017-10-04,15,510,200710043CS510,166.2,326.0,1,0.0
2017-10-04,6,635,20071004722797,13.1,25.69,1,5.138
2017-10-04,6,706,20071004821967,13.1,25.69,1,0.0
2017-10-04,6,597,20071004719727,13.1,25.69,1,0.0
2017-10-04,6,644,20071004628247,13.1,25.69,1,0.0
2017-10-04,6,586,20071004711567,13.1,25.69,1,5.138
2017-10-04,6,701,20071004829197,13.1,25.69,1,0.0
2017-10-04,6,599,20071004716027,13.1,25.69,1,0.0
2017-10-04,13,510,200710042CS510,169.69,369.0,6,0.0
2017-10-04,15,510,200710043CS510,198.32,389.0,12,0.0
2017-10-04,9,510,200710042CS510,389.26,763.51,12,0.0
2017-10-04,15,510,200710043CS510,321.44,699.0,6,0.0
2017-10-04,13,510,200710042CS510,229.93,500.0,6,0.0
2017-10-04,18,510,200710043CS510,82.32,179.0,6,0.0
2017-10-04,9,510,200710042CS510,101.97,200.0,5,0.0
2017-10-04,18,510,200710043CS510,63.92,139.0,15,0.0
2017-10-04,18,510,200710043CS510,70.87,139.0,2,0.0
2017-10-04,17,510,200710043CS510,117.21,229.9,7,0.0
2017-10-04,15,510,200710043CS510,166.2,326.0,11,0.0
2017-10-04,18,510,200710043CS510,50.47,99.0,4,0.0
2017-10-04,18,510,200710043CS510,63.92,139.0,3,0.0
2017-10-04,6,643,20071004823686,13.1,25.69,1,0.0
2017-10-04,6,542,20071004728376,13.1,25.69,1,5.138
2017-10-04,1,650,20071004728905,30.58,59.99,1,11.998
2017-10-04,1,574,20071004721855,30.58,59.99,1,11.998
2017-10-04,19,525,200710043CS525,254.4,499.0,4,399.2
2017-10-04,19,525,200710043CS525,321.44,699.0,4,559.2
2017-10-04,19,525,200710043CS525,459.4,999.0,4,799.2
2017-10-04,1,467,20071004824625,30.58,59.99,1,0.0
2017-10-04,6,426,20071004812385,13.1,25.69,1,5.138
2017-10-04,6,467,20071004824625,13.1,25.69,1,0.0
2017-10-04,6,574,20071004721855,13.1,25.69,1,5.138
2017-10-04,6,474,20071004228455,13.1,25.69,1,5.138
2017-10-04,6,650,20071004728905,13.1,25.69,1,5.138
2017-10-04,19,525,200710043CS525,70.87,139.0,2,55.6
2017-10-04,19,525,200710043CS525,70.87,139.0,5,139.0
2017-10-04,19,525,200710043CS525,321.44,699.0,10,1398.0
2017-10-04,19,525,200710043CS525,760.38,2295.0,6,2754.0
2017-10-04,9,450,200710042CS450,73.11,143.4,1,0.0
2017-10-04,9,450,200710042CS450,101.97,200.0,5,0.0
2017-10-04,19,525,200710043CS525,55.57,109.0,8,174.4
2017-10-04,19,525,200710043CS525,321.44,699.0,9,1258.2
2017-10-04,19,525,200710043CS525,254.4,499.0,18,1796.4
2017-10-04,10,525,200710043CS525,58.36,126.9,1,25.38
2017-10-04,9,525,200710043CS525,216.12,469.97,1,93.994
2017-10-04,19,525,200710043CS525,70.87,139.0,1,27.8
2017-10-04,20,559,200710043CS559,40.28,79.0,2,0.0
2017-10-04,9,559,200710043CS559,216.12,469.97,1,0.0
2017-10-04,10,559,200710043CS559,58.36,126.9,1,0.0
2017-10-04,20,559,200710043CS559,67.6,147.0,6,0.0
2017-10-04,20,559,200710043CS559,74.96,163.0,6,0.0
2017-10-04,20,559,200710043CS559,73.12,159.0,12,0.0
2017-10-04,17,475,200710043CS475,112.14,219.95,10,0.0
2017-10-04,6,475,200710043CS475,13.1,25.69,1,0.0
2017-10-04,17,475,200710043CS475,137.63,269.95,8,0.0
2017-10-04,18,475,200710043CS475,50.47,99.0,8,0.0
2017-10-04,18,475,200710043CS475,50.47,99.0,5,0.0
2017-10-04,1,475,200710044CS475,30.58,59.99,1,0.0
2017-10-04,17,475,200710043CS475,137.6,269.9,20,0.0
2017-10-04,18,475,200710043CS475,35.18,69.0,2,0.0
2017-10-04,9,475,200710046CS475,216.12,469.97,1,0.0
2017-10-04,13,475,200710042CS475,101.46,199.0,2,0.0
2017-10-04,20,549,200710043CS549,40.28,79.0,1,0.0
2017-10-04,10,475,200710046CS475,58.36,126.9,1,0.0
2017-10-04,6,475,200710044CS475,13.1,25.69,1,0.0
2017-10-04,17,475,200710043CS475,112.14,219.95,7,0.0
2017-10-04,13,475,200710042CS475,101.46,199.0,4,0.0
2017-10-04,17,475,200710043CS475,188.13,369.0,36,0.0
2017-10-04,1,475,200710043CS475,30.58,59.99,1,0.0
2017-10-04,15,475,200710043CS475,195.24,382.95,6,0.0
2017-10-04,20,549,200710043CS549,86.45,188.0,6,0.0
2017-10-04,13,475,200710042CS475,151.3,329.0,6,0.0
2017-10-04,15,475,200710043CS475,364.12,1099.0,6,0.0
2017-10-04,20,549,200710043CS549,90.13,196.0,6,0.0
2017-10-04,15,475,200710043CS475,321.44,699.0,6,0.0
2017-10-04,20,549,200710043CS549,69.25,209.0,6,0.0
2017-10-04,20,549,200710043CS549,82.17,248.0,6,0.0
2017-10-04,15,475,200710043CS475,430.38,1299.0,12,0.0
2017-10-04,15,475,200710043CS475,198.32,389.0,12,0.0
2017-10-04,15,475,200710043CS475,166.2,326.0,1,0.0
2017-10-04,13,475,200710042CS475,229.93,500.0,12,0.0
2017-10-04,18,475,200710043CS475,287.92,869.0,6,0.0
2017-10-04,13,475,200710042CS475,229.47,499.0,6,0.0
2017-10-04,13,475,200710042CS475,152.44,299.0,6,0.0
2017-10-04,15,475,200710043CS475,210.11,456.9,6,0.0
2017-10-04,6,478,200710041CS478,34.36,67.4,9,0.0
2017-10-04,6,478,200710041CS478,22.05,47.95,9,0.0
2017-10-04,19,520,200710043CS520,70.87,139.0,1,0.0
2017-10-04,6,478,200710041CS478,17.45,37.95,2,0.0
2017-10-04,6,478,200710041CS478,22.05,47.95,1,0.0
2017-10-04,1,478,200710041CS478,99.14,299.23,18,0.0
2017-10-04,6,478,200710041CS478,17.45,37.95,5,0.0
2017-10-04,19,520,200710043CS520,254.4,499.0,18,0.0
2017-10-04,19,520,200710043CS520,116.75,229.0,6,0.0
2017-10-04,19,520,200710043CS520,760.38,2295.0,6,0.0
2017-10-04,19,520,200710043CS520,459.4,999.0,6,0.0
2017-10-04,19,520,200710043CS520,459.4,999.0,6,0.0
2017-10-04,19,520,200710043CS520,254.4,499.0,12,0.0
2017-10-04,19,520,200710043CS520,459.4,999.0,12,0.0
2017-10-04,19,520,200710043CS520,459.4,999.0,12,0.0
2017-10-04,6,497,20071004728570,13.1,25.69,1,5.138
2017-10-04,1,493,20071004718280,30.58,59.99,1,0.0
2017-10-04,6,493,20071004718280,13.1,25.69,1,0.0
2017-10-04,6,694,20071004724450,13.1,25.69,1,0.0
2017-10-04,6,642,20071004823020,13.1,25.69,1,0.0
2017-10-04,19,519,200710043CS519,70.87,139.0,1,0.0
2017-10-04,6,457,200710041CS457,34.36,67.4,6,0.0
2017-10-04,19,519,200710043CS519,760.38,2295.0,6,0.0
2017-10-04,19,519,200710043CS519,70.87,139.0,12,0.0
2017-10-04,6,457,200710041CS457,18.65,40.55,1,0.0
2017-10-04,6,457,200710041CS457,34.36,67.4,4,0.0
2017-10-04,6,498,20071004723639,13.1,25.69,1,5.138
2017-10-04,6,525,20071004724569,13.1,25.69,1,5.138
2017-10-04,6,535,20071004723259,13.1,25.69,1,0.0
