ID,Data_Venda,ID_Subcategoria,Categoria,Valor_Final,Continente
200710111CS478,2017-10-11,6,Audio,67.4,Asia
200710111CS478,2017-10-11,1,Audio,21.57,Asia
200710111CS478,2017-10-11,6,Audio,202.75,Asia
200710111CS478,2017-10-11,1,Audio,932.1600000000001,Asia
200710111CS478,2017-10-11,1,Audio,179.97,Asia
200710111CS478,2017-10-11,6,Audio,239.75,Asia
200710111CS458,2017-10-11,6,Audio,47.95,North America
200710111CS458,2017-10-11,6,Audio,202.75,North America
200710111CS458,2017-10-11,6,Audio,67.4,North America
200710111CS458,2017-10-11,6,Audio,128.45000000000002,North America
200710113CS519,2017-10-11,19,Computers,1374.0,Asia
200710113CS519,2017-10-11,19,Computers,1374.0,Asia
20071011318830,2017-10-11,6,Audio,25.69,North America
200710113CS519,2017-10-11,19,Computers,654.0,Asia
200710113CS519,2017-10-11,19,Computers,654.0,Asia
200710113CS519,2017-10-11,19,Computers,5994.0,Asia
20071011724229,2017-10-11,6,Audio,25.69,Asia
20071011720709,2017-10-11,6,Audio,25.69,North America
20071011715579,2017-10-11,6,Audio,25.69,Asia
20071011715579,2017-10-11,1,Audio,59.99,Asia
20071011720709,2017-10-11,1,Audio,59.99,North America
20071012721198,2017-10-12,6,Audio,25.69,Asia
20071012315528,2017-10-12,6,Audio,25.69,North America
200710121CS429,2017-10-12,4,Audio,959.7599999999998,Europe
20071012228688,2017-10-12,6,Audio,20.552,Europe
200710122CS510,2017-10-12,9,TV and Video,143.4,Asia
200710123CS510,2017-10-12,15,Computers,326.0,Asia
200710122CS510,2017-10-12,1,Audio,59.99,Asia
200710122CS510,2017-10-12,6,Audio,25.69,Asia
200710123CS510,2017-10-12,15,Computers,9120.0,Asia
200710123CS510,2017-10-12,17,Computers,5128.099999999999,Asia
200710122CS510,2017-10-12,9,TV and Video,143.4,Asia
200710121CS428,2017-10-12,1,Audio,47.992000000000004,Europe
20071012719217,2017-10-12,6,Audio,25.69,North America
20071012717557,2017-10-12,6,Audio,25.69,North America
20071012722347,2017-10-12,6,Audio,25.69,North America
20071012217037,2017-10-12,6,Audio,25.69,North America
200710121CS428,2017-10-12,6,Audio,20.552,Europe
200710121CS428,2017-10-12,4,Audio,159.95999999999998,Europe
20071012719217,2017-10-12,1,Audio,59.99,North America
200710122CS510,2017-10-12,10,TV and Video,330.0,Asia
200710123CS510,2017-10-12,18,Computers,5214.0,Asia
200710122CS510,2017-10-12,13,TV and Video,3000.0,Asia
200710122CS510,2017-10-12,10,TV and Video,774.0,Asia
200710122CS510,2017-10-12,13,TV and Video,1914.0,Asia
200710122CS510,2017-10-12,13,TV and Video,4194.0,Asia
200710123CS510,2017-10-12,18,Computers,1074.0,Asia
200710122CS510,2017-10-12,9,TV and Video,2819.82,Asia
200710122CS510,2017-10-12,13,TV and Video,2214.0,Asia
200710123CS510,2017-10-12,15,Computers,2297.7,Asia
200710122CS510,2017-10-12,13,TV and Video,3828.0,Asia
200710122CS510,2017-10-12,10,TV and Video,3045.6000000000004,Asia
200710123CS510,2017-10-12,15,Computers,2297.7,Asia
200710123CS510,2017-10-12,18,Computers,354.0,Asia
200710123CS510,2017-10-12,15,Computers,2297.7,Asia
200710123CS510,2017-10-12,15,Computers,2297.7,Asia
20071012719976,2017-10-12,6,Audio,25.69,Asia
20071012825046,2017-10-12,6,Audio,25.69,North America
20071012721386,2017-10-12,6,Audio,25.69,North America
20071012629046,2017-10-12,6,Audio,25.69,North America
20071012720106,2017-10-12,6,Audio,25.69,North America
20071012720106,2017-10-12,1,Audio,59.99,North America
20071012713256,2017-10-12,1,Audio,47.992000000000004,Europe
20071012713256,2017-10-12,6,Audio,20.552,Europe
20071012721386,2017-10-12,1,Audio,59.99,North America
20071012611385,2017-10-12,6,Audio,20.552,Europe
200710123CS525,2017-10-12,19,Computers,3196.8,Europe
20071012823265,2017-10-12,6,Audio,25.69,North America
20071012721165,2017-10-12,6,Audio,25.69,Asia
200710123CS525,2017-10-12,19,Computers,436.0,Europe
200710123CS525,2017-10-12,19,Computers,523.2,Europe
200710123CS525,2017-10-12,19,Computers,22032.0,Europe
200710123CS525,2017-10-12,19,Computers,456.0,Europe
200710123CS479,2017-10-12,15,Computers,326.0,North America
200710122CS479,2017-10-12,13,TV and Video,1345.0,North America
200710122CS479,2017-10-12,13,TV and Video,5562.0,North America
200710124CS479,2017-10-12,6,Audio,25.69,North America
200710123CS479,2017-10-12,17,Computers,8998.199999999999,North America
200710124CS479,2017-10-12,9,TV and Video,469.97,North America
200710123CS479,2017-10-12,10,TV and Video,126.9,North America
200710122CS479,2017-10-12,10,TV and Video,483.0,North America
200710123CS479,2017-10-12,18,Computers,177.0,North America
200710123CS479,2017-10-12,15,Computers,2297.7,North America
200710123CS479,2017-10-12,15,Computers,7794.0,North America
200710122CS479,2017-10-12,13,TV and Video,1794.0,North America
200710123CS479,2017-10-12,15,Computers,4548.0,North America
200710123CS479,2017-10-12,15,Computers,3594.0,North America
200710123CS479,2017-10-12,17,Computers,2429.1,North America
200710123CS479,2017-10-12,18,Computers,138.0,North America
200710123CS479,2017-10-12,15,Computers,9096.0,North America
200710123CS479,2017-10-12,15,Computers,15588.0,North America
200710121CS478,2017-10-12,1,Audio,77.68,Asia
200710121CS478,2017-10-12,1,Audio,21.57,Asia
200710121CS478,2017-10-12,6,Audio,337.0,Asia
200710121CS458,2017-10-12,6,Audio,40.55,North America
200710121CS458,2017-10-12,9,TV and Video,469.97,North America
200710121CS458,2017-10-12,10,TV and Video,126.9,North America
200710121CS458,2017-10-12,6,Audio,227.70000000000002,North America
200710121CS458,2017-10-12,6,Audio,337.0,North America
200710121CS458,2017-10-12,6,Audio,37.95,North America
200710123CS519,2017-10-12,19,Computers,760.0,Asia
200710123CS519,2017-10-12,10,TV and Video,126.9,Asia
200710123CS519,2017-10-12,19,Computers,278.0,Asia
200710123CS519,2017-10-12,9,TV and Video,469.97,Asia
20071012718750,2017-10-12,6,Audio,25.69,North America
20071012824460,2017-10-12,6,Audio,25.69,Asia
20071012824460,2017-10-12,1,Audio,59.99,Asia
200710123CS519,2017-10-12,19,Computers,190.0,Asia
200710123CS519,2017-10-12,19,Computers,27540.0,Asia
200710123CS519,2017-10-12,19,Computers,2994.0,Asia
200710123CS519,2017-10-12,19,Computers,2994.0,Asia
200710123CS519,2017-10-12,19,Computers,27540.0,Asia
200710123CS519,2017-10-12,19,Computers,8388.0,Asia
200710123CS519,2017-10-12,19,Computers,8388.0,Asia
200710123CS519,2017-10-12,19,Computers,5988.0,Asia
20071012218489,2017-10-12,6,Audio,25.69,Asia
20071012718039,2017-10-12,6,Audio,20.552,Europe
20071012718039,2017-10-12,1,Audio,47.992000000000004,Europe
20071013224758,2017-10-13,6,Audio,25.69,North America
20071013815088,2017-10-13,6,Audio,20.552,Europe
20071013721388,2017-10-13,6,Audio,25.69,North America
20071013723278,2017-10-13,6,Audio,25.69,North America
20071013429048,2017-10-13,6,Audio,25.69,North America
20071013317218,2017-10-13,6,Audio,20.552,Europe
20071013125528,2017-10-13,1,Audio,47.992000000000004,Europe
20071013719248,2017-10-13,1,Audio,47.992000000000004,Europe
20071013723278,2017-10-13,1,Audio,59.99,North America
20071013719248,2017-10-13,6,Audio,20.552,Europe
20071013125528,2017-10-13,6,Audio,20.552,Europe
200710132CS510,2017-10-13,9,TV and Video,469.97,Asia
200710134CS510,2017-10-13,10,TV and Video,126.9,Asia
200710133CS510,2017-10-13,10,TV and Video,126.9,Asia
200710133CS510,2017-10-13,17,Computers,2299.0,Asia
200710133CS510,2017-10-13,17,Computers,6642.0,Asia
200710132CS510,2017-10-13,10,TV and Video,126.9,Asia
200710134CS510,2017-10-13,9,TV and Video,469.97,Asia
20071013726547,2017-10-13,6,Audio,25.69,Asia
20071013722007,2017-10-13,6,Audio,25.69,North America
20071013722357,2017-10-13,6,Audio,25.69,North America
200710132CS510,2017-10-13,9,TV and Video,169.99,Asia
20071013726547,2017-10-13,1,Audio,59.99,Asia
20071013722357,2017-10-13,1,Audio,59.99,North America
200710133CS510,2017-10-13,15,Computers,3516.0,Asia
200710133CS510,2017-10-13,15,Computers,4595.4,Asia
200710132CS510,2017-10-13,9,TV and Video,1400.0,Asia
200710132CS510,2017-10-13,13,TV and Video,4194.0,Asia
200710133CS510,2017-10-13,18,Computers,1074.0,Asia
200710132CS510,2017-10-13,9,TV and Video,2819.82,Asia
200710133CS510,2017-10-13,15,Computers,16776.0,Asia
200710133CS510,2017-10-13,17,Computers,16884.0,Asia
200710133CS510,2017-10-13,17,Computers,8097.299999999999,Asia
200710133CS510,2017-10-13,17,Computers,2299.0,Asia
200710132CS510,2017-10-13,10,TV and Video,330.0,Asia
200710133CS510,2017-10-13,18,Computers,417.0,Asia
200710133CS510,2017-10-13,18,Computers,236.0,Asia
20071013218586,2017-10-13,6,Audio,25.69,North America
20071013822826,2017-10-13,6,Audio,20.552,Europe
20071013822826,2017-10-13,1,Audio,47.992000000000004,Europe
20071013218745,2017-10-13,6,Audio,25.69,Asia
20071013219555,2017-10-13,6,Audio,25.69,Asia
20071013721285,2017-10-13,1,Audio,59.99,North America
20071013225265,2017-10-13,6,Audio,25.69,North America
20071013717375,2017-10-13,6,Audio,25.69,Asia
20071013721145,2017-10-13,6,Audio,25.69,North America
20071013721245,2017-10-13,6,Audio,25.69,North America
20071013824645,2017-10-13,6,Audio,25.69,North America
20071013721285,2017-10-13,6,Audio,25.69,North America
20071013824645,2017-10-13,1,Audio,59.99,North America
200710133CS525,2017-10-13,19,Computers,2198.4,Europe
200710133CS525,2017-10-13,19,Computers,2015.2,Europe
200710133CS525,2017-10-13,19,Computers,1832.0,Europe
200710133CS525,2017-10-13,19,Computers,17992.8,Europe
200710133CS525,2017-10-13,19,Computers,7344.0,Europe
200710133CS525,2017-10-13,19,Computers,2236.8,Europe
20071013218745,2017-10-13,1,Audio,59.99,Asia
200710133CS525,2017-10-13,19,Computers,348.8,Europe
200710133CS525,2017-10-13,19,Computers,7344.0,Europe
200710133CS479,2017-10-13,18,Computers,345.0,North America
200710133CS479,2017-10-13,18,Computers,99.0,North America
200710133CS479,2017-10-13,17,Computers,1759.6,North America
200710133CS479,2017-10-13,18,Computers,295.0,North America
200710133CS479,2017-10-13,18,Computers,695.0,North America
200710136CS479,2017-10-13,10,TV and Video,126.9,North America
200710135CS479,2017-10-13,10,TV and Video,126.9,North America
200710136CS479,2017-10-13,9,TV and Video,469.97,North America
200710133CS479,2017-10-13,17,Computers,8442.0,North America
200710135CS479,2017-10-13,9,TV and Video,469.97,North America
200710133CS479,2017-10-13,18,Computers,1161.0,North America
200710133CS479,2017-10-13,15,Computers,2608.0,North America
200710132CS479,2017-10-13,13,TV and Video,2214.0,North America
200710132CS479,2017-10-13,13,TV and Video,4194.0,North America
200710132CS479,2017-10-13,13,TV and Video,1914.0,North America
200710133CS479,2017-10-13,17,Computers,26994.6,North America
200710133CS479,2017-10-13,18,Computers,387.0,North America
200710133CS479,2017-10-13,17,Computers,6282.0,North America
200710133CS479,2017-10-13,18,Computers,297.0,North America
200710133CS479,2017-10-13,17,Computers,8998.199999999999,North America
200710131CS478,2017-10-13,6,Audio,37.95,Asia
200710131CS478,2017-10-13,10,TV and Video,126.9,Asia
200710131CS478,2017-10-13,9,TV and Video,469.97,Asia
200710131CS478,2017-10-13,1,Audio,239.96,Asia
200710131CS478,2017-10-13,1,Audio,179.97,Asia
200710131CS458,2017-10-13,6,Audio,337.0,North America
200710131CS458,2017-10-13,6,Audio,95.9,North America
200710131CS458,2017-10-13,6,Audio,154.14000000000001,North America
200710133CS519,2017-10-13,19,Computers,109.0,Asia
200710133CS519,2017-10-13,6,Audio,25.69,Asia
200710133CS519,2017-10-13,19,Computers,12582.0,Asia
20071013725010,2017-10-13,6,Audio,25.69,Asia
200710133CS519,2017-10-13,19,Computers,278.0,Asia
200710133CS519,2017-10-13,19,Computers,13770.0,Asia
200710133CS519,2017-10-13,19,Computers,5994.0,Asia
200710133CS519,2017-10-13,19,Computers,5988.0,Asia
200710133CS519,2017-10-13,19,Computers,1251.0,Asia
200710133CS519,2017-10-13,19,Computers,8388.0,Asia
20071013727879,2017-10-13,6,Audio,25.69,Asia
20071013217119,2017-10-13,6,Audio,25.69,North America
20071013611399,2017-10-13,6,Audio,20.552,Europe
20071013721329,2017-10-13,6,Audio,25.69,North America
20071013721429,2017-10-13,6,Audio,25.69,North America
20071013823999,2017-10-13,6,Audio,25.69,Asia
200710132CS449,2017-10-13,9,TV and Video,375.976,Europe
200710132CS449,2017-10-13,9,TV and Video,3007.808,Europe
200710132CS449,2017-10-13,1,Audio,47.992000000000004,Europe
20071013721429,2017-10-13,1,Audio,59.99,North America
20071013611399,2017-10-13,1,Audio,47.992000000000004,Europe
200710132CS449,2017-10-13,10,TV and Video,101.52000000000001,Europe
20071014724748,2017-10-14,6,Audio,25.69,North America
20071014521848,2017-10-14,6,Audio,20.552,Europe
20071014724448,2017-10-14,6,Audio,25.69,North America
20071014219628,2017-10-14,6,Audio,25.69,Asia
20071014521848,2017-10-14,1,Audio,47.992000000000004,Europe
200710141CS429,2017-10-14,4,Audio,639.8399999999999,Europe
20071014724448,2017-10-14,1,Audio,59.99,North America
20071014219628,2017-10-14,1,Audio,59.99,Asia
200710143CS510,2017-10-14,17,Computers,3959.1,Asia
200710143CS510,2017-10-14,17,Computers,12564.0,Asia
200710142CS510,2017-10-14,9,TV and Video,469.97,Asia
200710144CS510,2017-10-14,9,TV and Video,469.97,Asia
200710143CS510,2017-10-14,18,Computers,1677.0,Asia
200710143CS510,2017-10-14,18,Computers,297.0,Asia
200710143CS510,2017-10-14,17,Computers,2429.1,Asia
200710143CS510,2017-10-14,17,Computers,25128.0,Asia
20071014719337,2017-10-14,6,Audio,20.552,Europe
20071014717647,2017-10-14,6,Audio,20.552,Europe
20071014220267,2017-10-14,6,Audio,25.69,Asia
20071014219957,2017-10-14,6,Audio,25.69,Asia
200710142CS510,2017-10-14,9,TV and Video,143.4,Asia
200710142CS510,2017-10-14,10,TV and Video,126.9,Asia
20071014727897,2017-10-14,6,Audio,20.552,Europe
20071014220267,2017-10-14,1,Audio,59.99,Asia
200710143CS566,2017-10-14,20,Computers,1314.0,North America
200710143CS510,2017-10-14,15,Computers,3594.0,Asia
200710143CS566,2017-10-14,20,Computers,1176.0,North America
200710143CS566,2017-10-14,20,Computers,978.0,North America
200710143CS510,2017-10-14,15,Computers,2334.0,Asia
200710143CS510,2017-10-14,15,Computers,4548.0,Asia
200710143CS510,2017-10-14,15,Computers,2297.7,Asia
200710143CS510,2017-10-14,15,Computers,2208.0,Asia
200710143CS510,2017-10-14,18,Computers,417.0,Asia
200710143CS566,2017-10-14,20,Computers,237.0,North America
200710143CS510,2017-10-14,18,Computers,14742.0,Asia
200710143CS510,2017-10-14,18,Computers,387.0,Asia
200710143CS510,2017-10-14,15,Computers,7188.0,Asia
200710142CS510,2017-10-14,10,TV and Video,1548.0,Asia
200710143CS566,2017-10-14,6,Audio,25.69,North America
200710143CS566,2017-10-14,1,Audio,59.99,North America
20071014728366,2017-10-14,6,Audio,20.552,Europe
20071014718796,2017-10-14,6,Audio,25.69,Asia
20071014613326,2017-10-14,6,Audio,25.69,North America
20071014728366,2017-10-14,1,Audio,47.992000000000004,Europe
20071014718796,2017-10-14,1,Audio,59.99,Asia
20071014719296,2017-10-14,6,Audio,20.552,Europe
200710143CS525,2017-10-14,19,Computers,608.0,Europe
200710143CS525,2017-10-14,19,Computers,7996.8,Europe
200710143CS525,2017-10-14,19,Computers,4790.4,Europe
200710143CS525,2017-10-14,19,Computers,4473.6,Europe
200710143CS525,2017-10-14,19,Computers,22032.0,Europe
200710143CS479,2017-10-14,15,Computers,10782.0,North America
200710143CS479,2017-10-14,18,Computers,236.0,North America
200710144CS479,2017-10-14,10,TV and Video,126.9,North America
200710143CS479,2017-10-14,18,Computers,245.0,North America
200710143CS479,2017-10-14,17,Computers,2069.1,North America
200710143CS479,2017-10-14,15,Computers,2181.0,North America
200710142CS479,2017-10-14,13,TV and Video,1794.0,North America
200710143CS479,2017-10-14,15,Computers,15588.0,North America
200710143CS479,2017-10-14,15,Computers,4560.0,North America
200710141CS478,2017-10-14,10,TV and Video,126.9,Asia
200710141CS478,2017-10-14,9,TV and Video,469.97,Asia
200710141CS478,2017-10-14,6,Audio,40.55,Asia
200710141CS478,2017-10-14,6,Audio,154.14000000000001,Asia
200710141CS478,2017-10-14,1,Audio,419.93,Asia
20071014815920,2017-10-14,6,Audio,20.552,Europe
20071014217150,2017-10-14,1,Audio,59.99,North America
20071014629160,2017-10-14,6,Audio,25.69,North America
20071014723800,2017-10-14,6,Audio,25.69,North America
20071014217150,2017-10-14,6,Audio,25.69,North America
200710143CS519,2017-10-14,19,Computers,4194.0,Asia
200710143CS519,2017-10-14,19,Computers,4194.0,Asia
200710143CS519,2017-10-14,19,Computers,834.0,Asia
20071014815920,2017-10-14,1,Audio,47.992000000000004,Europe
200710143CS519,2017-10-14,19,Computers,2994.0,Asia
20071014723559,2017-10-14,6,Audio,25.69,North America
20071014723559,2017-10-14,1,Audio,59.99,North America
200710142CS449,2017-10-14,9,TV and Video,2443.232,Europe
20071016825058,2017-10-16,6,Audio,25.69,Asia
20071016728548,2017-10-16,6,Audio,20.552,Europe
20071016714858,2017-10-16,6,Audio,25.69,Asia
20071016720998,2017-10-16,6,Audio,25.69,Asia
20071016720998,2017-10-16,1,Audio,59.99,Asia
20071016727798,2017-10-16,1,Audio,47.992000000000004,Europe
20071016727798,2017-10-16,6,Audio,20.552,Europe
20071016714858,2017-10-16,1,Audio,59.99,Asia
200710163CS510,2017-10-16,18,Computers,297.0,Asia
200710163CS510,2017-10-16,18,Computers,645.0,Asia
200710163CS510,2017-10-16,18,Computers,396.0,Asia
200710163CS510,2017-10-16,18,Computers,556.0,Asia
200710163CS510,2017-10-16,15,Computers,12582.0,Asia
200710162CS510,2017-10-16,9,TV and Video,599.9499999999999,Asia
200710163CS510,2017-10-16,18,Computers,516.0,Asia
20071016720567,2017-10-16,6,Audio,20.552,Europe
20071016721967,2017-10-16,6,Audio,25.69,Asia
20071016725257,2017-10-16,6,Audio,25.69,North America
20071016725257,2017-10-16,1,Audio,59.99,North America
200710163CS510,2017-10-16,17,Computers,2699.5,Asia
200710162CS510,2017-10-16,9,TV and Video,119.99,Asia
200710163CS510,2017-10-16,15,Computers,320.0,Asia
200710163CS566,2017-10-16,20,Computers,2178.0,North America
200710163CS510,2017-10-16,15,Computers,5802.0,Asia
200710163CS510,2017-10-16,15,Computers,4548.0,Asia
200710163CS510,2017-10-16,15,Computers,4914.0,Asia
200710163CS510,2017-10-16,18,Computers,774.0,Asia
200710162CS510,2017-10-16,13,TV and Video,1794.0,Asia
200710162CS510,2017-10-16,13,TV and Video,2214.0,Asia
200710162CS510,2017-10-16,13,TV and Video,2994.0,Asia
200710162CS510,2017-10-16,9,TV and Video,4199.4,Asia
200710163CS510,2017-10-16,18,Computers,10428.0,Asia
200710163CS566,2017-10-16,20,Computers,3912.0,North America
200710163CS566,2017-10-16,20,Computers,1176.0,North America
200710163CS566,2017-10-16,20,Computers,1176.0,North America
200710163CS566,2017-10-16,20,Computers,1128.0,North America
200710163CS566,2017-10-16,20,Computers,1314.0,North America
20071016712766,2017-10-16,6,Audio,25.69,North America
20071016728776,2017-10-16,6,Audio,25.69,North America
20071016728606,2017-10-16,6,Audio,25.69,North America
20071016712766,2017-10-16,1,Audio,59.99,North America
20071016728606,2017-10-16,1,Audio,59.99,North America
20071016224986,2017-10-16,6,Audio,25.69,North America
20071016729385,2017-10-16,6,Audio,20.552,Europe
20071016221225,2017-10-16,1,Audio,59.99,Asia
200710163CS525,2017-10-16,19,Computers,732.8,Europe
20071016725365,2017-10-16,6,Audio,25.69,North America
20071016221225,2017-10-16,6,Audio,25.69,Asia
20071016715435,2017-10-16,6,Audio,25.69,Asia
200710163CS525,2017-10-16,19,Computers,174.4,Europe
200710163CS525,2017-10-16,19,Computers,14688.0,Europe
200710163CS525,2017-10-16,19,Computers,3992.0,Europe
200710163CS525,2017-10-16,19,Computers,1099.2,Europe
200710163CS525,2017-10-16,19,Computers,174.4,Europe
200710163CS525,2017-10-16,19,Computers,1216.0,Europe
200710163CS525,2017-10-16,19,Computers,14688.0,Europe
200710161CS478,2017-10-16,6,Audio,239.75,Asia
200710161CS460,2017-10-16,6,Audio,67.4,North America
200710161CS460,2017-10-16,6,Audio,287.70000000000005,North America
20071016217470,2017-10-16,1,Audio,59.99,North America
200710163CS519,2017-10-16,19,Computers,5496.0,Asia
200710163CS519,2017-10-16,19,Computers,139.0,Asia
20071016217470,2017-10-16,6,Audio,25.69,North America
20071016221190,2017-10-16,6,Audio,25.69,Asia
20071016229370,2017-10-16,6,Audio,20.552,Europe
200710163CS519,2017-10-16,19,Computers,2994.0,Asia
200710163CS519,2017-10-16,19,Computers,2994.0,Asia
200710163CS519,2017-10-16,19,Computers,834.0,Asia
200710163CS519,2017-10-16,19,Computers,545.0,Asia
200710163CS519,2017-10-16,19,Computers,8388.0,Asia
200710163CS519,2017-10-16,19,Computers,2748.0,Asia
20071016728709,2017-10-16,6,Audio,20.552,Europe
20071016716659,2017-10-16,6,Audio,25.69,Asia
20071016526999,2017-10-16,6,Audio,20.552,Europe
20071016718149,2017-10-16,6,Audio,20.552,Europe
20071016815919,2017-10-16,6,Audio,20.552,Europe
20071017221558,2017-10-17,1,Audio,59.99,Asia
20071017729438,2017-10-17,6,Audio,20.552,Europe
20071017221558,2017-10-17,6,Audio,25.69,Asia
20071017729438,2017-10-17,1,Audio,47.992000000000004,Europe
200710173CS570,2017-10-17,9,TV and Video,469.97,North America
200710173CS570,2017-10-17,10,TV and Video,126.9,North America
200710171CS429,2017-10-17,4,Audio,639.8399999999999,Europe
200710173CS510,2017-10-17,17,Computers,17996.399999999998,Asia
200710173CS510,2017-10-17,17,Computers,1609.3,Asia
200710173CS510,2017-10-17,17,Computers,2699.5,Asia
200710173CS510,2017-10-17,17,Computers,2299.0,Asia
200710173CS510,2017-10-17,18,Computers,245.0,Asia
200710173CS510,2017-10-17,18,Computers,198.0,Asia
200710173CS510,2017-10-17,17,Computers,4858.2,Asia
200710172CS510,2017-10-17,9,TV and Video,169.99,Asia
20071017825227,2017-10-17,6,Audio,25.69,Asia
20071017217597,2017-10-17,6,Audio,25.69,North America
20071017218687,2017-10-17,6,Audio,25.69,North America
20071017128407,2017-10-17,6,Audio,20.552,Europe
200710178CS510,2017-10-17,9,TV and Video,469.97,Asia
200710178CS510,2017-10-17,10,TV and Video,126.9,Asia
20071017825227,2017-10-17,1,Audio,59.99,Asia
200710173CS566,2017-10-17,20,Computers,954.0,North America
200710173CS566,2017-10-17,20,Computers,1548.0,North America
200710173CS566,2017-10-17,20,Computers,2628.0,North America
200710173CS510,2017-10-17,15,Computers,2280.0,Asia
200710172CS510,2017-10-17,13,TV and Video,3000.0,Asia
200710172CS510,2017-10-17,9,TV and Video,2819.82,Asia
200710173CS510,2017-10-17,15,Computers,7794.0,Asia
200710173CS566,2017-10-17,20,Computers,2832.0,North America
200710172CS510,2017-10-17,9,TV and Video,573.6,Asia
200710172CS510,2017-10-17,9,TV and Video,339.98,Asia
200710173CS510,2017-10-17,18,Computers,516.0,Asia
200710173CS566,2017-10-17,20,Computers,79.0,North America
200710173CS566,2017-10-17,20,Computers,2748.0,North America
200710172CS510,2017-10-17,13,TV and Video,3948.0,Asia
200710173CS510,2017-10-17,15,Computers,8388.0,Asia
20071017217526,2017-10-17,6,Audio,25.69,North America
20071017825076,2017-10-17,6,Audio,25.69,North America
20071017720726,2017-10-17,6,Audio,20.552,Europe
20071017720726,2017-10-17,1,Audio,47.992000000000004,Europe
20071017825076,2017-10-17,1,Audio,59.99,North America
200710173CS525,2017-10-17,19,Computers,348.8,Europe
200710173CS525,2017-10-17,19,Computers,2236.8,Europe
200710173CS525,2017-10-17,19,Computers,2236.8,Europe
20071017724635,2017-10-17,6,Audio,25.69,North America
20071017825165,2017-10-17,6,Audio,25.69,North America
20071017225015,2017-10-17,6,Audio,25.69,North America
200710173CS525,2017-10-17,19,Computers,8388.0,Europe
200710173CS525,2017-10-17,19,Computers,15993.6,Europe
200710173CS525,2017-10-17,19,Computers,1832.0,Europe
200710173CS525,2017-10-17,19,Computers,3996.0,Europe
200710173CS525,2017-10-17,19,Computers,11188.8,Europe
200710173CS525,2017-10-17,19,Computers,9590.4,Europe
200710173CS525,2017-10-17,19,Computers,222.4,Europe
200710171CS478,2017-10-17,6,Audio,128.45000000000002,Asia
200710171CS478,2017-10-17,6,Audio,239.75,Asia
200710171CS478,2017-10-17,1,Audio,107.85,Asia
200710171CS478,2017-10-17,6,Audio,37.95,Asia
200710171CS478,2017-10-17,6,Audio,25.69,Asia
200710171CS478,2017-10-17,6,Audio,81.1,Asia
200710171CS460,2017-10-17,6,Audio,337.0,North America
200710171CS460,2017-10-17,6,Audio,102.76,North America
200710171CS460,2017-10-17,6,Audio,162.2,North America
200710171CS478,2017-10-17,6,Audio,239.75,Asia
200710171CS460,2017-10-17,10,TV and Video,126.9,North America
200710171CS460,2017-10-17,9,TV and Video,469.97,North America
20071017711260,2017-10-17,1,Audio,59.99,North America
20071017719510,2017-10-17,6,Audio,20.552,Europe
200710173CS519,2017-10-17,10,TV and Video,126.9,Asia
20071017719510,2017-10-17,1,Audio,47.992000000000004,Europe
20071017711260,2017-10-17,6,Audio,25.69,North America
20071017726790,2017-10-17,6,Audio,25.69,North America
20071017716730,2017-10-17,6,Audio,25.69,Asia
20071017722200,2017-10-17,6,Audio,25.69,Asia
200710173CS519,2017-10-17,19,Computers,1807.0,Asia
200710173CS519,2017-10-17,19,Computers,5994.0,Asia
200710173CS519,2017-10-17,19,Computers,1374.0,Asia
200710173CS519,2017-10-17,19,Computers,13770.0,Asia
200710173CS519,2017-10-17,19,Computers,2994.0,Asia
200710173CS519,2017-10-17,9,TV and Video,469.97,Asia
200710173CS519,2017-10-17,19,Computers,139.0,Asia
200710173CS519,2017-10-17,19,Computers,5988.0,Asia
200710173CS519,2017-10-17,19,Computers,695.0,Asia
20071017721899,2017-10-17,6,Audio,25.69,Asia
20071017720219,2017-10-17,6,Audio,25.69,Asia
20071017414249,2017-10-17,6,Audio,25.69,North America
20071017823349,2017-10-17,6,Audio,25.69,North America
20071017727819,2017-10-17,6,Audio,20.552,Europe
200710172CS449,2017-10-17,9,TV and Video,895.9680000000001,Europe
200710172CS449,2017-10-17,9,TV and Video,1503.904,Europe
20071017812219,2017-10-17,6,Audio,20.552,Europe
20071017727819,2017-10-17,1,Audio,47.992000000000004,Europe
20071018723598,2017-10-18,6,Audio,20.552,Europe
20071018421618,2017-10-18,6,Audio,25.69,North America
200710183CS570,2017-10-18,20,Computers,978.0,North America
200710183CS570,2017-10-18,20,Computers,2976.0,North America
200710183CS510,2017-10-18,18,Computers,417.0,Asia
200710183CS510,2017-10-18,17,Computers,5398.0,Asia
200710183CS510,2017-10-18,17,Computers,6642.0,Asia
200710182CS510,2017-10-18,9,TV and Video,849.95,Asia
200710182CS510,2017-10-18,13,TV and Video,837.0,Asia
200710182CS510,2017-10-18,9,TV and Video,573.6,Asia
200710183CS510,2017-10-18,17,Computers,2299.0,Asia
20071018825287,2017-10-18,6,Audio,25.69,North America
20071018716697,2017-10-18,6,Audio,25.69,Asia
20071018225857,2017-10-18,6,Audio,25.69,North America
200710183CS510,2017-10-18,17,Computers,2969.45,Asia
20071018825287,2017-10-18,1,Audio,59.99,North America
20071018728557,2017-10-18,6,Audio,20.552,Europe
200710182CS510,2017-10-18,9,TV and Video,600.0,Asia
200710183CS510,2017-10-18,15,Computers,2298.0,Asia
